country,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
China,2012.0,1366560768.0,14773157625856.0,17.792,3.897,18.878,25.797,22.048,30.13,0.604,0.079,720.151,1.259,278.754,16407.875,22422.357,2742.791,3748.19,1.181,254.234,15944.628,21789.303,75.151,68.729,4976.76,4987.54,16.241,4.109,1287.643,23873.199,2.208,2.421,699.467,2846.313,3889.66,21649.555,29585.432,77.988,90.686,11.626,157.147,1508.776,80.677,110.25,1104.068,5.004,53.125,815.756,1114.781,2.211,4.625,3591.78,25.398,467.647,2365.726,631.359,862.79,1731.153,17.299,7.251,24.648,588.176,3038.746,803.389,1097.88,2223.645,22.012,9.314,-10.78,-0.217,12.75,27.855,258.69,71.947,98.32,189.3,1.971,0.793,4.889,263.566,5654.299,22.846,31.22,4137.613,2.269,53.527,1765.724,2412.969,0.626,17.332,96.12,30.133,5.1979999999999995,9.051,7.981,22.05,3.8223999999999996,70.337,0.604,0.5982,0.295,3649.702,32624.178,25.922,560.321,2780.055,731.442,999.56,2034.344,20.041,8.521,37.721,2.656,9.856,2.627,3.59,7.212,0.072,0.03,39.069,78.14,282.556,75.408,103.05,206.764,2.066,0.866
China,2013.0,1376100352.0,15925464006656.0,37.161,9.586,25.713,35.384,26.982,37.13,0.684,0.105,717.389,2.14,479.773,16642.777,22902.131,2962.989,4077.37,1.124,244.834,16012.013,22034.137,75.067,67.653,5420.4,5431.63,17.097,3.765,1228.385,24600.359,2.126,3.187,942.955,3071.549,4226.76,22184.709,30528.387,77.818,90.18,13.919,210.01,1718.785,84.58,116.39,1249.026,9.269,103.326,885.188,1218.107,2.143,5.077,3896.59,5.426,113.348,2479.073,661.006,909.61,1801.521,16.747,7.323,10.375,285.433,3324.179,875.568,1204.87,2415.652,22.182,9.82,-11.23,-0.207,13.408,32.918,291.608,81.026,111.5,211.909,2.053,0.861,4.477,253.17,5907.47,23.981,33.0,4292.906,1.196,28.857,1774.454,2441.827,0.608,17.451,118.464,37.133,5.1979999999999995,23.23,22.344,26.984,3.8223999999999996,86.087,0.684,0.5982,0.35,3947.118,33852.562,10.084,252.516,3032.571,794.542,1093.37,2203.743,20.13,8.958,132.963,12.966,22.822,6.082,8.37,16.585,0.154,0.067,34.172,94.271,376.828,100.472,138.26,273.837,2.545,1.113
China,2014.0,1385189632.0,17103948087296.0,4.44,1.571,26.678,36.955,33.403,46.27,0.799,0.106,693.728,-0.425,-97.428,16463.236,22804.703,3034.285,4203.06,-1.604,-353.375,15651.837,21680.762,72.536,65.665,5783.04,5794.45,17.945,2.589,876.504,25071.705,2.03,0.991,302.463,3156.247,4372.0,22257.494,30830.85,75.452,88.775,9.591,164.846,1883.631,96.218,133.28,1359.836,7.692,93.701,947.024,1311.808,2.3,5.424,4019.77,16.499,391.735,2870.808,765.014,1059.69,2072.502,18.288,8.266,17.669,574.035,3898.214,1026.899,1422.45,2814.209,24.548,11.225,-11.41,-0.197,19.477,54.71,346.318,96.175,133.22,250.015,2.299,0.997,3.979,235.047,6142.517,25.744,35.66,4434.423,0.7,17.093,1775.15,2458.919,0.615,17.687,147.624,46.268,5.1979999999999995,24.601,29.16,33.402,3.8223999999999996,106.573,0.798,0.5982,0.425,4183.146,34729.066,17.49,519.325,3551.896,930.725,1289.23,2564.195,22.249,10.227,180.78,40.874,63.697,16.972,23.51,45.984,0.406,0.183,15.549,55.985,432.813,115.334,159.76,312.457,2.757,1.246
China,2015.0,1393715456.0,18301224747008.0,-26.129,-9.656,19.587,27.299,38.796,54.07,0.93,0.078,667.715,-2.086,-475.662,16021.233,22329.041,2903.154,4046.17,-1.876,-406.805,15264.204,21273.957,69.587,63.55,5802.14,5814.58,17.903,1.172,406.922,25210.303,1.92,0.178,54.982,3049.073,4249.54,22160.787,30885.832,73.084,87.904,3.359,63.264,1946.895,119.759,166.91,1396.91,3.421,44.88,973.433,1356.689,2.871,5.541,3882.48,5.174,130.551,3001.359,799.675,1114.52,2153.495,19.168,8.542,9.108,351.94,4250.154,1122.927,1565.04,3049.513,26.916,12.096,-12.44,-0.214,28.645,96.552,442.87,122.966,171.38,317.762,2.947,1.26,7.609,467.379,6609.896,26.16,36.46,4742.644,1.481,36.414,1790.418,2495.333,0.627,18.812,172.514,54.07,5.1979999999999995,16.863,24.89,38.796,3.8223999999999996,123.78,0.93,0.5982,0.491,4172.0,35135.988,7.146,255.388,3807.284,999.96,1393.66,2731.751,23.968,10.836,67.916,42.623,106.32,28.327,39.48,76.285,0.679,0.303,16.167,66.98,499.793,133.162,185.59,358.604,3.192,1.422
China,2016.0,1401889664.0,19545710395392.0,1.889,0.516,19.841,27.815,44.319,62.13,1.013,0.079,651.666,-2.926,-653.262,15461.83,21675.779,2964.82,4156.35,-7.534,-1602.725,14031.94,19671.232,67.768,61.443,6120.44,6133.16,18.954,0.403,141.723,25164.398,1.805,-0.946,-292.064,3136.616,4397.19,21823.234,30593.768,71.695,86.723,7.577,147.516,2094.411,134.304,188.28,1493.991,1.675,22.727,983.969,1379.416,3.07,5.937,3996.77,3.477,85.981,3087.34,822.654,1153.27,2202.271,18.804,8.752,10.767,433.79,4683.943,1238.307,1735.97,3341.164,28.305,13.277,-12.72,-0.208,24.391,104.759,547.629,152.066,213.18,390.636,3.476,1.552,3.233,213.683,6823.578,37.492,52.56,4867.415,-6.933,-172.996,1656.576,2322.336,0.857,19.342,198.27,62.135,5.1979999999999995,14.915,25.756,44.322,3.8223999999999996,141.43,1.013,0.5982,0.562,4374.924,35277.711,9.124,329.031,4136.315,1086.241,1522.79,2950.528,24.829,11.725,68.508,71.778,178.098,47.457,66.53,127.041,1.085,0.505,29.78,145.0,644.793,171.811,240.86,459.945,3.927,1.828
China,2017.0,1410275968.0,20894363680768.0,-6.755,-1.879,18.391,25.936,56.443,79.6,1.205,0.071,644.167,1.106,239.664,15539.826,21915.443,3141.25,4430.03,3.329,654.877,14412.859,20326.109,67.077,59.798,6591.39,6604.44,19.743,3.888,1371.672,25987.383,1.754,2.999,917.369,3325.079,4689.28,22343.951,31511.137,71.002,85.98,15.189,318.111,2412.522,144.085,203.2,1710.673,8.161,112.579,1057.945,1491.995,3.077,6.583,4254.36,1.023,13.236,3100.576,826.122,1165.06,2198.56,17.641,8.46,10.053,454.303,5138.246,1358.004,1915.16,3643.433,28.998,14.02,-13.05,-0.198,16.381,85.96,633.589,175.923,248.1,449.266,3.757,1.729,5.27,359.594,7183.172,39.744,56.05,5093.451,-4.096,-95.122,1579.276,2227.215,0.849,19.6,254.016,79.599,5.1979999999999995,28.107,55.746,56.442,3.8223999999999996,180.118,1.205,0.5982,0.693,4683.083,36649.383,9.183,368.342,4504.657,1182.081,1667.06,3194.167,25.242,12.291,77.068,135.402,313.5,83.53,117.8,222.297,1.784,0.855,26.463,165.836,810.629,215.986,304.6,574.802,4.612,2.212
China,2018.0,1417069440.0,22294286041088.0,29.818,7.733,23.76,33.669,66.144,93.73,1.308,0.088,636.876,1.993,436.703,15773.501,22352.146,3361.811,4763.92,5.052,1026.84,15068.386,21352.949,66.478,58.194,7150.92,7166.14,20.543,4.803,1760.262,27104.984,1.723,3.837,1209.01,3553.686,5035.82,23090.01,32720.146,70.272,85.187,17.688,426.738,2839.26,152.074,215.5,2003.614,8.19,122.194,1139.103,1614.188,3.007,7.392,4563.94,2.903,71.352,3171.928,846.035,1198.89,2238.371,16.73,8.258,11.482,551.25,5689.496,1503.328,2130.32,4014.973,29.728,14.813,-15.22,-0.213,18.904,115.366,748.955,208.176,295.0,528.524,4.117,1.95,4.811,345.569,7528.741,39.8,56.4,5312.895,-1.139,-25.377,1553.797,2201.838,0.787,19.601,299.108,93.725,5.1979999999999995,17.747,45.092,66.14,3.8223999999999996,211.075,1.308,0.5982,0.779,5057.014,38409.645,10.395,435.884,4940.542,1295.152,1835.32,3486.45,25.611,12.863,50.17,154.529,468.029,124.835,176.9,330.28,2.469,1.219,20.092,157.178,967.807,258.138,365.8,682.964,5.105,2.52
China,2019.0,1421864064.0,23631939764224.0,7.079,2.383,25.356,36.053,79.283,112.73,1.502,0.09,619.617,2.55,570.09,16121.257,22922.236,3414.665,4855.19,3.754,801.49,15581.264,22154.439,64.706,57.037,7486.63,7503.43,20.672,4.631,1778.898,28264.688,1.701,3.598,1177.369,3615.085,5140.16,23840.195,33897.516,68.504,84.346,8.612,244.508,3083.768,163.518,232.5,2168.821,9.492,153.226,1243.026,1767.414,3.099,7.673,4649.25,6.143,182.447,3354.375,894.98,1272.54,2359.139,16.959,8.347,10.875,601.533,6291.029,1662.093,2363.27,4424.494,31.496,15.654,-16.8,-0.224,18.203,133.071,882.026,245.241,348.7,620.331,4.647,2.195,4.818,362.77,7891.51,36.902,52.47,5550.116,1.217,26.796,1567.403,2228.634,0.699,19.636,359.759,112.725,5.1979999999999995,20.272,60.651,79.28,3.8223999999999996,253.019,1.502,0.5982,0.895,5277.178,40188.543,9.718,468.462,5409.004,1416.851,2014.57,3804.164,26.849,13.459,26.625,122.429,590.458,157.54,224.0,415.27,2.985,1.469,10.798,100.553,1068.36,285.048,405.3,751.38,5.402,2.658
China,2020.0,1424929792.0,24151844716544.0,-23.742,-8.56,19.295,27.493,95.184,135.63,1.744,0.066,606.258,2.095,480.316,16423.652,23402.553,3454.177,4921.96,0.95,210.496,15695.465,22364.936,63.272,56.4,7762.03,7779.07,20.851,3.248,1305.168,29119.828,1.718,2.451,830.875,3668.904,5227.93,24372.002,34728.391,67.205,83.696,9.158,282.404,3366.173,177.202,252.5,2362.343,9.77,172.678,1361.535,1940.092,3.246,8.112,4716.12,3.864,116.815,3471.19,927.561,1321.71,2436.043,16.991,8.366,7.473,474.291,6765.32,1790.362,2551.14,4747.827,32.795,16.304,-17.04,-0.22,5.019,40.863,922.889,256.995,366.2,647.673,4.708,2.224,0.864,68.156,7959.667,37.525,53.47,5586.006,1.639,36.53,1589.667,2265.164,0.687,19.183,432.86,135.626,5.1979999999999995,20.315,73.101,95.181,3.8223999999999996,303.776,1.743,0.5982,1.043,5459.265,41493.711,7.891,433.428,5842.432,1533.367,2184.94,4100.154,28.087,14.08,16.562,95.266,685.724,183.237,261.1,481.234,3.356,1.653,15.1,156.804,1225.164,327.385,466.5,859.807,5.997,2.953
China,2021.0,1425893504.0,26180600201216.0,4.063,1.117,20.065,28.61,116.369,165.93,1.944,0.065,598.856,3.901,912.922,17052.799,24315.475,3737.187,5328.83,3.635,813.039,16255.053,23177.975,62.44,55.455,8520.02,8534.26,21.784,5.671,2353.293,30750.547,1.675,4.503,1563.855,3982.085,5678.03,25452.283,36292.246,66.532,82.77,12.967,436.507,3802.679,201.347,287.1,2666.875,7.839,152.077,1467.269,2092.169,3.364,8.673,5110.79,-1.642,-69.51,3401.68,911.709,1300.0,2385.648,15.233,7.758,11.875,789.435,7554.755,2003.116,2856.23,5298.261,33.468,17.23,-14.24,-0.167,11.278,100.325,1023.213,285.786,407.5,717.594,4.775,2.334,2.694,214.428,8174.094,43.552,62.1,5732.612,2.111,47.823,1622.131,2312.986,0.728,18.642,529.582,165.925,5.1979999999999995,22.341,96.722,116.366,3.8223999999999996,371.404,1.944,0.5982,1.208,5985.202,43847.004,11.974,689.11,6531.542,1717.33,2448.73,4580.666,28.693,14.896,25.239,169.929,855.653,229.33,327.0,600.082,3.832,1.951,40.579,490.853,1716.017,459.922,655.8,1203.468,7.684,3.914
China,2022.0,1425887360.0,26966017179648.0,2.003,0.573,20.467,29.183,123.874,176.63,1.996,0.066,585.821,0.338,82.305,17110.594,24397.779,3785.572,5397.8,9.439,2187.656,17789.365,25365.631,61.001,54.806,8834.42,8848.73,22.408,1.526,669.309,31220.076,1.651,0.222,80.402,4040.116,5760.75,25508.781,36372.648,65.103,81.706,-0.689,-26.204,3776.475,203.789,290.58,2648.509,6.034,126.245,1555.813,2218.414,3.284,8.483,5183.77,-0.144,-17.301,3384.379,913.908,1303.13,2373.525,14.727,7.603,8.067,588.912,8143.667,2165.655,3087.98,5711.298,34.897,18.294,-14.31,-0.162,2.523,21.987,1045.2,293.011,417.8,733.017,4.722,2.348,0.297,24.297,8198.392,50.754,72.37,5749.677,2.937,67.931,1669.779,2380.917,0.818,18.417,582.571,182.525,5.1979999999999995,10.004,52.989,128.008,3.8223999999999996,408.568,2.063,0.5982,1.309,6205.771,44516.312,8.979,566.925,7098.467,1872.644,2670.18,4978.281,30.176,15.946,30.664,258.297,1113.95,299.968,427.72,781.233,4.834,2.502,16.296,272.367,1988.383,534.895,762.7,1394.488,8.619,4.467
China,2023.0,1425671296.0,22281330045747.2,5.6,1.634,21.616,30.818,131.201,187.05,1.977,0.065,582.317,4.676,1140.74,17913.33,25538.52,4027.233,5741.51,1.952,495.051,18139.301,25860.682,60.695,53.847,9445.28,9459.59,22.499,6.54,2911.25,33266.828,1.5418000000000003,6.337,2304.766,4294.56,6122.63,27129.266,38677.414,64.724,81.55,7.2,271.906,4048.381,215.758,307.6,2839.632,5.597,124.169,1643.144,2342.583,3.252,8.536,5508.48,-5.556,-199.657,3184.722,873.392,1245.17,2233.84,13.163,6.715,7.767,606.485,8750.152,2340.624,3336.96,6137.566,35.276,18.45,-14.31,-0.152,4.055,38.429,1083.629,304.923,434.72,760.083,4.596,2.285,10.882,892.118,9090.51,51.569,73.52,6376.301,2.102,50.055,1705.142,2430.972,0.777,19.167,632.369,198.125,5.1979999999999995,8.547,49.797,138.97,3.8223999999999996,443.558,2.094,0.5982,1.333,6635.183,47427.562,8.341,568.056,7666.523,2035.701,2902.24,5377.483,30.68,16.165,36.717,403.474,1517.424,409.737,584.15,1064.358,6.175,3.199,16.154,312.807,2301.191,621.37,885.87,1614.11,9.365,4.852
Democratic Republic of Congo,2000.0,48616328.0,21854113792.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,23.569,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,-62.737,-0.014,0.166,0.008,0.0,16.5834,4.67,5.94,18.7762,-23.067,-6.395,438.74,0.976,1.0018000000000002,-16.4994,0.0,0.0,23100.877,3063.0598,0.0,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.14,-7.389799999999999,-6.7274,166.13039999999998,122.181,5.94,1227.6871999999998,100.0,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,122.181,5.94,3411.126,100.0,11.385399999999999,-1.27,-27.195,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.0,0.0,8610.0936,18.506,2.563,337.547,16.41,0.0,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,122.181,21.33,1.1888,4.558,299.2512,122.181,5.94,2299.5608,100.0,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2001.0,50106660.0,21977292800.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,25.338,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,227.636,0.018,0.527,0.026,0.0,16.5834,4.73,5.92,18.7762,-1.658,-0.354,418.631,0.954,1.0018000000000002,-16.4994,0.2,0.01,23100.877,3063.0598,0.169,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.15,-7.389799999999999,-6.7274,166.13039999999998,117.948,5.91,1227.6871999999998,99.831,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,117.948,5.91,3411.126,99.831,11.385399999999999,-1.19,-25.159,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.2,0.01,8610.0936,-7.945,-1.304,301.488,15.107,0.169,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,118.148,20.976,1.1888,4.558,299.2512,117.948,5.91,2299.5608,99.831,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2002.0,51662080.0,23244765184.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,24.752,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,69.509,0.018,0.867,0.045,0.0,16.5834,4.75,6.06,18.7762,2.783,0.584,417.325,0.928,1.0018000000000002,-16.4994,0.194,0.01,23100.877,3063.0598,0.165,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.15,-7.389799999999999,-6.7274,166.13039999999998,117.107,6.05,1227.6871999999998,99.835,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,117.107,6.05,3411.126,99.835,11.385399999999999,-1.31,-27.579,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.194,0.01,8610.0936,-5.559,-0.84,276.155,14.267,0.165,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,117.301,21.56,1.1888,4.558,299.2512,117.107,6.05,2299.5608,99.835,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2003.0,53205640.0,25228484608.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,24.55,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,41.011,0.018,1.187,0.063,0.0,16.5834,4.78,6.11,18.7762,4.066,0.877,421.694,0.889,1.0018000000000002,-16.4994,0.188,0.01,23100.877,3063.0598,0.164,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.15,-7.389799999999999,-6.7274,166.13039999999998,114.649,6.1,1227.6871999999998,99.836,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,114.649,6.1,3411.126,99.836,11.385399999999999,-1.33,-27.824,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.188,0.01,8610.0936,-2.937,-0.419,260.267,13.848,0.164,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,114.837,22.437,1.1888,4.558,299.2512,114.649,6.1,2299.5608,99.836,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2004.0,54815608.0,27653537792.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,25.641,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,29.083,0.018,1.488,0.082,0.0,16.5834,5.63,7.02,18.7762,13.344,2.994,463.926,0.92,1.0018000000000002,-16.4994,0.182,0.01,23100.877,3063.0598,0.142,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.18,-7.389799999999999,-6.7274,166.13039999999998,127.883,7.01,1227.6871999999998,99.858,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,127.883,7.01,3411.126,99.858,11.385399999999999,-1.39,-24.689,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.182,0.01,8610.0936,-3.898,-0.54,242.776,13.308,0.142,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,128.066,25.43,1.1888,4.558,299.2512,127.883,7.01,2299.5608,99.858,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2005.0,56550244.0,30164654080.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,24.557,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,11.111,0.009,1.602,0.091,0.0,16.5834,5.67,7.33,18.7762,8.501,2.162,487.926,0.915,1.0018000000000002,-16.4994,0.177,0.01,23100.877,3063.0598,0.136,88.6146,0.742,6.734,1413.225,0.0,0.0,10415.8132,-3.1108,0.0,0.0,0.0,0.0,34.5976,0.18,-7.389799999999999,-6.7274,166.13039999999998,129.442,7.32,1227.6871999999998,99.864,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,129.442,7.32,3411.126,99.864,11.385399999999999,-1.66,-29.277,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.177,0.01,8610.0936,-6.596,-0.878,219.807,12.43,0.136,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,129.619,27.592,1.1888,4.558,299.2512,129.442,7.32,2299.5608,99.864,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2006.0,58381636.0,32708306944.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,28.0,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,3.334,0.003,1.604,0.094,0.0,16.5834,6.19,7.5,18.7762,5.511,1.521,498.666,0.89,1.0018000000000002,-16.4994,0.856,0.05,23100.877,3063.0598,0.667,88.6146,0.742,6.734,1413.225,0.685,0.04,10415.8132,-3.1108,0.0,0.0,0.0,0.533,34.5976,0.21,-7.389799999999999,-6.7274,166.13039999999998,127.609,7.45,1227.6871999999998,99.333,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,127.609,7.45,3411.126,99.333,11.385399999999999,-1.31,-21.163,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.171,0.01,8610.0936,1.276,0.159,215.629,12.589,0.133,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,128.465,29.113,1.1888,4.558,299.2512,127.609,7.45,2299.5608,99.333,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
Democratic Republic of Congo,2007.0,60289424.0,35814301696.0,8.561,5.0922,276.3302,57.066599999999994,0.0,0.0,0.0,1.6538,30.651,4.8582,-15.459400000000002,4074.9703999999997,531.4494000000001,0.0,0.0,3.226,0.003,1.603,0.097,0.0,16.5834,6.5,7.83,18.7762,3.035,0.884,497.544,0.838,1.0018000000000002,-16.4994,1.493,0.09,23100.877,3063.0598,1.149,88.6146,0.742,6.734,1413.225,1.327,0.08,10415.8132,-3.1108,0.0,0.0,0.0,1.022,34.5976,0.24,-7.389799999999999,-6.7274,166.13039999999998,128.381,7.74,1227.6871999999998,98.851,3.9774000000000003,2.8642,14.460000000000003,452.41759999999994,128.381,7.74,3411.126,98.851,11.385399999999999,-1.33,-20.462,12.233,0.0,0.0,0.0,0.0,0.0,0.0,2.3085999999999998,0.168,-7.7738,1118.3852000000002,0.166,0.01,8610.0936,10.781,1.357,231.317,13.946,0.128,37.434,36.8102,0.0,0.0,3.6274,2.8928000000000003,0.0,0.0,299.1836,0.0,0.0,1.7068,129.874,29.997,1.1888,4.558,299.2512,128.381,7.74,2299.5608,98.851,9.0766,16.8816,6.7842,69.8906,0.0,0.0,563.248,0.0,2.1218000000000004,10.363199999999999,1.3399999999999999,22.5678,0.0,0.0,178.99200000000002,0.0,0.9978
